46.909805,7.358469,7.358469,46.909805,1.00,585.76,585.73,585.79,585.12,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.80,585.78,585.89,585.22,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.68,585.96,585.30,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.70,585.98,585.31,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.72,586.12,585.47,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.76,585.72,586.14,585.46,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.71,586.08,585.37,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.68,586.09,585.39,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.73,585.73,586.12,585.40,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.70,585.67,586.13,585.41,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.76,585.71,586.12,585.38,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.68,586.11,585.38,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.71,586.06,585.33,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.74,585.72,586.04,585.34,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.70,585.67,585.87,585.16,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.75,585.73,585.93,585.25,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.71,585.69,585.94,585.25,0.00,593.00,
46.909805,7.358469,7.358469,46.909805,1.00,585.76,585.74,586.01,585.33,0.00,593.00,
46.909259,7.358456,7.358455,46.909259,1.00,585.79,585.77,585.95,585.26,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.63,586.60,585.88,585.19,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.64,586.61,585.80,585.13,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.61,586.58,585.75,585.05,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.63,586.60,585.86,585.17,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.64,586.62,585.85,585.16,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.63,586.60,585.77,585.13,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.60,586.57,585.68,585.00,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.64,586.62,585.86,585.19,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.60,586.57,585.83,585.16,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.66,586.62,585.88,585.19,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.63,586.60,585.87,585.18,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.66,586.63,585.86,585.19,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.69,586.64,585.85,585.16,594.40,592.00,
46.909259,7.358455,7.358455,46.909259,1.00,586.60,586.57,585.69,585.03,594.40,592.00,
46.909259,7.358460,7.358460,46.909259,1.00,586.66,586.63,585.73,585.03,595.20,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.59,585.79,585.07,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.75,585.05,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.67,586.65,585.74,585.02,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.59,586.58,585.79,585.08,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.66,586.63,585.66,584.95,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.63,586.60,585.79,585.06,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.79,585.05,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.58,586.55,585.62,584.90,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.64,586.62,585.75,585.01,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.66,586.61,585.73,584.97,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.75,584.97,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.66,586.64,585.74,584.97,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.63,586.60,585.70,584.92,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.59,586.57,585.66,584.88,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.65,584.89,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.66,586.63,585.64,584.87,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.64,584.88,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.66,584.88,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.63,586.60,585.59,584.81,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.61,586.58,585.40,584.61,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.64,586.62,585.39,584.65,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.63,586.60,585.59,584.78,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.65,586.62,585.64,584.81,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.68,586.66,585.73,584.90,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.65,586.62,585.80,584.98,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.66,586.63,585.95,585.14,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.67,586.65,586.14,585.31,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.68,586.65,586.18,585.37,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.65,586.62,586.29,585.47,595.30,591.00,
46.909252,7.358460,7.358460,46.909252,1.00,586.70,586.68,586.20,585.39,595.30,591.00,
46.908912,7.358340,7.358340,46.908912,1.00,586.68,586.67,586.40,585.58,596.50,592.00,
46.908885,7.358336,7.358336,46.908885,0.00,586.90,586.90,586.62,585.81,596.80,592.00,
46.908885,7.358336,7.358336,46.908885,0.00,587.02,587.01,586.73,585.93,596.80,592.00,
46.908885,7.358336,7.358336,46.908885,0.00,587.14,587.13,586.85,586.05,596.80,592.00,
46.908885,7.358336,7.358336,46.908885,0.00,587.19,587.19,586.90,586.10,596.80,592.00,
46.908779,7.358297,7.358297,46.908779,0.00,587.19,587.19,586.90,586.10,597.60,592.00,
46.908763,7.358290,7.358290,46.908763,0.00,587.22,587.22,586.93,586.13,597.80,596.00,
46.908763,7.358290,7.358290,46.908763,0.00,587.39,587.37,587.10,586.29,597.80,596.00,
46.908763,7.358290,7.358290,46.908763,0.00,587.42,587.40,587.13,586.32,597.80,596.00,
46.908740,7.358276,7.358276,46.908740,0.00,587.53,587.51,587.23,586.43,597.50,596.00,
46.908725,7.358273,7.358273,46.908725,1.00,588.14,588.13,587.32,586.52,597.30,596.00,
46.908725,7.358273,7.358273,46.908725,1.00,588.12,588.09,587.30,586.47,597.30,596.00,
46.908683,7.358248,7.358248,46.908683,1.00,588.08,588.07,587.21,586.38,597.40,596.00,
46.908683,7.358248,7.358248,46.908683,1.00,588.17,588.15,587.32,586.50,597.40,596.00,
46.908683,7.358248,7.358248,46.908683,1.00,588.14,588.12,587.36,586.52,597.40,596.00,
46.908634,7.358218,7.358218,46.908634,1.00,588.15,588.13,587.32,586.49,596.80,596.00,
46.908634,7.358218,7.358218,46.908634,1.00,588.18,588.13,587.53,586.67,596.80,596.00,
46.908584,7.358198,7.358198,46.908584,1.00,588.14,588.11,587.39,586.53,596.70,596.00,
46.908554,7.358185,7.358185,46.908554,1.00,588.16,588.11,587.49,586.61,596.70,596.00,
46.908519,7.358170,7.358170,46.908519,1.00,588.15,588.15,587.59,586.72,596.70,596.00,
46.908519,7.358170,7.358170,46.908519,1.00,588.15,588.12,587.74,586.88,596.70,596.00,
46.908454,7.358143,7.358143,46.908454,1.00,588.11,588.10,587.67,586.80,597.00,596.00,
46.908454,7.358143,7.358143,46.908454,0.00,588.30,588.27,587.86,586.97,597.00,596.00,
46.908454,7.358143,7.358143,46.908454,0.00,588.28,588.25,587.84,586.95,597.00,596.00,
46.908359,7.358085,7.358085,46.908359,0.00,588.49,588.47,588.06,587.19,597.00,596.00,
46.908359,7.358085,7.358085,46.908359,0.00,588.61,588.60,588.18,587.30,597.00,596.00,
46.908302,7.358041,7.358041,46.908302,0.00,588.70,588.69,588.26,587.39,597.20,596.00,
46.908302,7.358041,7.358041,46.908302,0.00,588.99,588.99,588.54,587.69,597.20,596.00,
46.908302,7.358041,7.358041,46.908302,0.00,588.93,588.93,588.51,587.63,597.20,596.00,
46.908302,7.358041,7.358041,46.908302,0.00,589.10,589.09,588.66,587.79,597.20,596.00,
46.908302,7.358041,7.358041,46.908302,0.00,589.18,589.17,588.74,587.87,597.20,596.00,
46.908153,7.357936,7.357936,46.908153,0.00,589.40,589.38,588.97,588.08,597.20,597.00,
46.908153,7.357936,7.357936,46.908153,0.00,589.52,589.50,589.08,588.20,597.20,597.00,
46.908153,7.357936,7.357936,46.908153,0.00,589.77,589.74,589.33,588.44,597.20,597.00,
46.908153,7.357936,7.357936,46.908153,0.00,589.79,589.74,589.35,588.44,597.20,597.00,
46.908153,7.357936,7.357936,46.908153,0.00,589.98,589.94,589.54,588.64,597.20,597.00,
46.908153,7.357936,7.357936,46.908153,0.00,590.38,590.35,589.93,589.09,597.20,597.00,
46.907981,7.357783,7.357783,46.907981,0.00,590.70,590.66,590.28,589.38,598.40,7185.00,
46.907951,7.357756,7.357756,46.907951,0.00,590.92,590.87,590.48,589.57,598.80,6845.00,
46.907924,7.357727,7.357727,46.907924,0.00,591.10,591.06,590.66,589.76,599.10,6487.00,
46.907924,7.357727,7.357727,46.907924,1.00,591.55,591.53,590.55,589.64,599.10,6487.00,
46.907871,7.357680,7.357680,46.907871,1.00,591.51,591.48,590.60,589.70,599.60,5902.00,
46.907844,7.357668,7.357668,46.907844,1.00,591.48,591.47,590.58,589.70,600.00,5746.00,
46.907829,7.357665,7.357665,46.907829,1.00,591.50,591.47,590.60,589.72,599.90,5710.00,
46.907829,7.357665,7.357665,46.907829,1.00,591.51,591.48,590.58,589.68,599.90,5710.00,
46.907829,7.357665,7.357665,46.907829,1.00,591.54,591.52,590.63,589.73,599.90,5710.00,
46.907829,7.357665,7.357665,46.907829,1.00,591.53,591.52,590.56,589.66,599.90,5710.00,
46.907829,7.357665,7.357665,46.907829,1.00,591.57,591.55,590.60,589.72,599.40,5710.00,
46.907821,7.357668,7.357668,46.907821,1.00,591.58,591.53,590.83,589.91,599.50,5746.00,
46.907814,7.357676,7.357676,46.907814,1.00,591.53,591.50,590.73,589.79,599.70,5847.00,
46.907814,7.357676,7.357676,46.907814,1.00,591.53,591.51,590.62,589.65,599.70,5847.00,
46.907787,7.357730,7.357730,46.907787,1.00,591.53,591.50,590.60,589.63,599.90,6519.00,
46.907787,7.357730,7.357730,46.907787,1.00,591.56,591.54,590.72,589.76,599.90,6519.00,
46.907787,7.357730,7.357730,46.907787,1.00,591.56,591.52,590.89,589.92,599.90,6519.00,
46.907737,7.357885,7.357885,46.907737,1.00,591.54,591.52,590.99,590.02,599.60,595.00,
46.907730,7.357945,7.357945,46.907730,0.00,591.56,591.51,591.04,590.05,599.50,594.00,
46.907730,7.357945,7.357945,46.907730,0.00,591.47,591.42,590.91,589.91,599.50,594.00,
46.907730,7.357945,7.357945,46.907730,0.00,591.43,591.38,590.88,589.88,599.50,594.00,
46.907730,7.357945,7.357945,46.907730,0.00,591.42,591.34,590.86,589.84,599.50,594.00,
46.907691,7.358156,7.358156,46.907691,0.00,591.42,591.32,590.87,589.82,599.10,593.00,
46.907680,7.358208,7.358208,46.907680,0.00,591.21,591.09,590.66,589.59,599.10,592.00,
46.907680,7.358208,7.358208,46.907680,0.00,590.99,590.86,590.44,589.36,599.10,592.00,
46.907680,7.358208,7.358208,46.907680,0.00,590.85,590.69,590.30,589.19,599.10,592.00,
